from_stop_id,to_stop_id,transfer_type,min_transfer_time
8680,8757,0,
8680,8748,0,
1721,906,0,
1721,911,0,
8710,2881,2,120
8710,8710,2,120
8710,2899,2,120
1832,11762,0,
1075,1076,0,
1833,1076,0,
1833,1133,0,
1838,2004,0,
1838,2032,0,
6489,6858,0,
6489,6820,0,
6504,6548,0,
6919,6919,0,
6919,6944,0,
6921,6741,0,
6921,6725,0,
6563,6858,0,
6563,6820,0,
9952,9952,0,
9952,10034,2,360
9952,10972,2,120
9952,10971,2,120
9952,8756,0,
9952,8747,0,
2881,8710,2,120
2708,2708,0,
10335,10349,0,
8650,6512,2,300
8650,6610,2,360
8650,2092,2,300
11570,8069,0,
11570,2539,0,
11570,8048,0,
9909,12178,2,300
9199,9186,0,
9530,318,0,
9530,317,2,300
9530,361,2,360
11454,1102,2,300
9055,330,0,
9055,9136,0,
9055,217,0,
2118,881,2,300
2118,933,0,
2120,176,0,
2120,240,0,
2120,778,2,420
2120,8622,0,
9051,1361,0,
9051,1301,0,
8916,11588,0,
8916,8913,2,300
8916,1230,0,
8916,8073,2,360
8916,8763,2,360
8916,8754,2,300
8916,8044,2,360
11719,11715,0,
11719,11710,0,
11719,11718,0,
11712,11711,0,
11712,11716,0,
11712,8064,0,
11712,11715,0,
11712,8053,0,
11712,11710,0,
11712,11718,0,
3108,2948,0,
3108,2959,0,
2928,2941,0,
2928,2971,0,
11879,11879,0,
11879,11874,2,480
11879,11878,2,360
11879,11873,2,360
11879,11877,2,480
3401,8350,2,480
3077,3045,0,
3077,3077,0,
3410,8847,0,
3410,3518,0,
3449,3565,0,
3449,3594,0,
3532,3386,2,360
3046,3076,0,
3517,3412,0,
8818,3443,0,
8820,8847,0,
8820,3518,0,
3515,3565,0,
3515,3594,0,
9441,3632,0,
9441,9441,0,
8690,8685,2,120
8690,8688,2,120
8690,8672,2,120
8690,8656,0,
8690,8657,2,120
8690,8755,0,
8690,8676,2,120
8690,8746,0,
8690,8691,2,120
8690,8689,0,
3041,3041,0,
3041,3080,0,
3386,8350,2,480
3386,3532,2,360
8685,8690,2,120
8685,8688,2,120
8685,8672,2,120
8685,8656,2,120
8685,8657,2,120
8685,8755,0,
8685,8676,2,120
8685,8746,0,
8685,8691,0,
11875,11875,0,
11875,11876,2,300
11875,11877,2,300
11875,8759,2,360
11875,8750,2,360
11204,2444,0,
11204,2264,0,
3628,2513,0,
3628,3628,0,
3628,3661,0,
2917,3024,0,
3663,1442,0,
3663,1430,0,
4984,5074,0,
4984,5019,0,
4915,11826,2,360
4915,4849,0,
3084,3402,2,420
4949,5074,0,
4949,5019,0,
4959,5133,0,
4959,4959,0,
4959,4974,0,
5117,5675,0,
5117,5659,0,
5104,5072,0,
5104,5021,0,
8542,11128,0,
8542,11129,0,
5111,5059,0,
3029,3129,0,
3029,2836,0,
4845,5553,2,120
4845,4845,2,120
4845,5093,2,120
4845,5997,0,
4845,5244,0,
4845,4939,2,120
4845,5230,2,120
4845,6455,0,
4845,6080,0,
5138,11128,0,
5138,11129,0,
5140,5072,0,
5140,5021,0,
5127,5675,0,
5127,5659,0,
11701,5059,2,480
11701,5031,2,480
10140,3981,0,
3968,3979,0,
3975,3198,0,
3975,3784,2,300
3981,9310,2,480
3334,3906,2,120
3334,3334,2,120
3334,7643,2,120
3334,8021,2,120
3334,8032,2,120
3334,8998,2,120
3334,3927,2,120
3334,3904,2,120
3334,3769,2,120
3334,3533,2,120
3334,3204,2,120
3334,3067,2,120
3334,3195,2,120
3334,3053,2,120
3334,12235,0,
3334,12234,0,
3334,3394,0,
3092,3092,0,
3092,3156,0,
3092,12229,2,480
3092,12228,2,480
3092,3242,0,
3092,11786,2,480
10764,10823,0,
10764,10819,0,
8467,4711,0,
4750,10823,0,
4750,10819,0,
12056,12178,2,300
2242,12027,2,300
9524,10148,0,
9524,9547,0,
5323,5323,0,
4674,4674,0,
4674,4644,0,
12054,10823,0,
12054,10819,0,
5830,6004,0,
5830,5955,0,
5756,11135,0,
5756,5781,0,
5756,5756,0,
5756,5797,0,
5826,11592,0,
5826,5826,0,
5826,5805,0,
5826,5287,2,360
5826,5288,2,360
5015,11629,2,480
5015,11628,2,480
4756,4756,0,
4756,10328,0,
4629,4689,0,
4640,4678,0,
7516,7516,0,
4722,10823,0,
4722,10819,0,
4734,8636,0,
5410,6478,0,
5410,5285,0,
5410,6113,0,
5389,10671,0,
5389,5389,0,
5389,5325,0,
7544,7544,0,
10866,8037,2,120
10866,4471,2,120
10866,4459,2,120
10866,4475,2,120
10866,4242,2,120
10866,4568,2,120
10866,4210,2,120
11867,11867,0,
11867,4461,0,
4817,4817,0,
7572,7572,0,
7591,7635,2,120
7591,7591,2,120
7591,6727,2,120
7591,7468,2,120
7591,5216,2,120
7591,7469,2,120
7591,6736,2,120
7576,7629,0,
7602,7602,0,
7622,7622,0,
4660,11867,0,
4660,4491,0,
11354,11282,2,300
11354,11283,2,300
11354,11103,2,300
11354,627,0,
8654,11592,0,
8654,5826,0,
8654,5805,0,
9452,5961,0,
9452,5918,0,
5776,6469,0,
5781,11135,0,
5781,5797,0,
5553,4845,2,120
5553,5093,2,120
5553,5997,2,120
5553,5244,2,120
5553,4939,2,120
5553,5230,0,
5553,6455,2,120
5553,6080,2,120
5947,6116,0,
5852,5852,0,
5854,10159,0,
5862,8061,0,
5862,8056,0,
5862,5844,0,
6230,6346,0,
6230,6230,0,
6230,6351,0,
6222,6223,0,
6346,6230,0,
5762,6480,0,
5762,6469,2,300
8497,8497,0,
9245,9245,0,
9243,9243,0,
9243,9324,2,300
9244,9244,0,
5869,5069,0,
9255,9311,2,360
9255,3965,2,360
4835,4835,0,
3918,3918,0,
3906,3906,2,120
3906,3334,0,
3906,7643,0,
3906,8021,2,120
3906,8032,2,120
3906,8998,2,120
3906,3927,2,120
3906,3904,2,120
3906,3769,0,
3906,3533,0,
3906,3204,0,
3906,3067,2,120
3906,3195,0,
3906,3053,2,120
3906,3394,0,
3855,3831,2,360
3868,9257,0,
3868,3873,0,
3869,7742,2,480
3869,3825,2,480
12165,3064,2,300
12165,3825,2,360
3900,9174,2,360
9380,3903,2,480
9240,3903,2,360
9240,7644,2,360
9379,3064,2,360
3852,3852,0,
3852,3881,0,
3480,12074,0,
3480,11108,0,
3480,3057,0,
3822,3816,2,120
3822,3822,2,120
3822,8022,2,120
3822,8999,2,120
3822,3806,2,120
3822,3779,0,
3822,3385,0,
3878,3856,2,360
3878,3878,0,
3878,3855,2,360
3878,3831,2,360
3878,3898,2,360
9257,9257,0,
3865,3865,0,
3865,9388,0,
3816,3478,2,120
3816,3816,2,120
3816,3822,2,120
3816,8022,2,120
3816,8031,2,120
3816,8999,2,120
3816,3806,2,120
3816,3779,2,120
3816,3061,2,120
3816,3385,2,120
3856,3856,0,
3856,3831,2,360
3856,3898,2,420
3885,3885,0,
3847,3847,0,
7777,10955,2,120
7777,8028,2,120
10310,7719,2,480
10310,7666,2,420
10316,10893,2,360
10366,7658,2,360
10366,10956,2,360
10366,10840,2,480
12108,12105,2,360
10198,7658,2,720
10198,10198,0,
10198,10956,2,600
10198,12105,2,600
10198,10840,2,600
10305,7785,0,
10305,10300,0,
10305,10305,0,
7827,7658,2,120
7827,7743,2,120
7827,7827,2,120
7827,8024,2,120
7827,8029,2,120
7827,10956,2,120
7827,12105,2,540
7827,10840,2,360
7827,7727,2,120
11801,11808,0,
11801,11807,0,
11801,11810,0,
11801,11809,0,
11801,11811,0,
11801,11806,0,
11801,11799,0,
6280,6280,0,
6280,6215,0,
6280,6153,0,
7979,7979,0,
9658,9658,0,
9632,9632,0,
10915,10423,0,
10915,10915,0,
10915,2397,0,
10915,3535,0,
10915,5989,0,
10915,2203,0,
10915,8065,0,
10915,8052,0,
10915,2252,0,
11130,5067,0,
11130,5025,0,
11628,5016,2,480
11628,5077,2,480
11129,5138,0,
11129,8542,0,
11131,5683,0,
11131,5651,0,
11133,5729,0,
11133,5715,0,
11078,5498,2,360
11078,5474,2,360
11592,5287,2,360
11592,5288,2,360
11137,5961,0,
11137,5918,0,
7125,7123,0,
10874,7117,2,300
9281,9281,0,
3478,3816,2,120
3478,8022,2,120
3478,8031,2,120
3478,8999,2,120
3478,3806,2,120
3721,3721,0,
3723,10568,2,480
3723,10569,2,480
11934,11934,0,
10272,10272,0,
10272,7650,2,480
11559,8023,2,120
11559,8030,2,120
11559,9000,2,120
10295,10295,0,
10295,7835,0,
10295,7890,0,
10299,7719,2,420
10299,7666,2,420
6256,6303,0,
11127,5067,0,
11127,5025,0,
11629,5077,2,480
9593,9597,2,360
9593,11799,2,600
9591,9591,0,
9591,9592,0,
11135,5781,0,
11135,5756,0,
11077,5498,2,360
11077,5474,2,360
11134,5729,0,
11134,5715,0,
11132,5683,0,
11132,5651,0,
11128,5138,0,
11128,8542,0,
7926,7926,0,
12043,7644,2,420
7869,7869,0,
5623,5561,0,
5623,5623,0,
5623,11122,0,
5623,5583,0,
5628,5998,0,
5628,5629,0,
5557,5557,0,
5557,5998,0,
5557,5629,0,
5741,5703,0,
7743,7658,2,120
7743,7827,2,120
7743,8029,2,120
7743,10956,2,120
7743,12105,2,540
7743,7727,2,120
7768,10955,2,120
7768,8025,2,120
7768,8028,2,120
7768,10954,2,120
7768,9667,0,
10294,10893,0,
10811,10811,0,
10819,4722,0,
10819,12054,0,
10819,4750,0,
10819,10764,0,
10823,4722,0,
10823,12054,0,
10823,4750,0,
10823,10764,0,
11277,10360,2,300
11277,11260,2,300
11275,11311,2,360
11275,11310,2,360
11275,10468,2,420
11273,4495,2,360
11273,4882,2,420
11273,11522,2,360
11273,11706,2,360
11273,44,2,540
11273,10399,2,480
11273,11523,2,300
11303,8035,2,480
11303,9069,2,300
11303,12138,2,480
11303,8994,2,300
11303,12036,2,420
11303,35,2,420
11303,11438,2,300
11303,8039,2,360
11303,96,2,420
11303,77,2,360
11303,938,2,360
11289,11288,0,
11289,11253,0,
11289,11246,0,
11289,11267,0,
11289,11269,0,
11289,11268,0,
11289,11256,0,
11289,11250,0,
11289,11248,0,
11289,11788,0,
11289,11266,0,
11287,11251,0,
11285,10745,2,300
11285,2051,2,300
11283,11354,2,300
11283,136,2,300
11283,11103,2,300
11283,160,2,300
11283,11353,2,300
11281,10799,2,300
11281,423,2,300
11281,1525,2,300
11281,1586,2,300
11279,2119,2,300
11279,11357,2,300
11279,11088,2,300
11279,486,2,360
11279,11087,2,300
8036,10867,2,120
8036,4471,2,120
8036,4459,2,120
8036,4475,2,120
8036,4242,2,120
8036,4568,2,120
8036,4210,2,120
8038,11302,2,480
8038,9069,2,480
8038,12138,2,480
8038,8994,2,480
8038,10553,2,480
8038,10400,2,480
8038,40,2,480
8038,4881,2,600
8038,971,2,540
8038,189,2,480
8038,35,2,480
8038,11438,2,480
8038,10399,2,600
8038,8039,2,480
8038,96,2,600
8038,95,2,600
8038,78,2,600
8038,938,2,480
9574,6675,0,
9574,6691,0,
9577,6902,0,
9577,6874,0,
9580,6646,0,
9580,6590,0,
9582,6823,0,
5239,10224,2,360
10428,10428,2,120
11280,10799,2,300
11280,423,2,300
11280,1525,2,300
11280,1586,2,300
11282,11354,2,300
11282,136,2,300
11282,11350,2,300
11282,160,2,300
11282,11353,2,300
11284,10745,2,300
11284,2051,2,300
11286,11251,0,
11288,11253,0,
11288,11246,0,
11288,11267,0,
11288,11269,0,
11288,11268,0,
11288,11256,0,
11288,11248,0,
11288,11788,0,
11288,11266,0,
11290,8604,2,300
11292,11471,2,480
11294,6607,2,360
11294,6512,2,420
11294,6753,2,300
11294,11707,2,360
11294,6610,2,480
11294,6541,2,420
11294,2092,2,480
11294,11243,2,300
11274,11310,2,360
11274,10468,2,420
11276,10360,2,300
11276,11258,2,300
11276,11260,2,300
11278,2119,2,300
11278,11357,2,300
11278,11088,2,300
11278,11087,2,360
9721,5854,0,
5585,5621,0,
5585,6464,0,
5561,11122,0,
5561,5583,0,
5567,4925,0,
5567,4933,0,
10213,10213,0,
10329,2725,0,
11860,11861,0,
11860,5700,0,
11860,5633,0,
11860,6077,0,
11860,5464,0,
11860,5743,0,
11860,5593,0,
11860,6000,0,
5601,5621,0,
5601,6464,0,
5615,4925,2,360
5615,4933,2,360
10744,10744,0,
10629,11754,0,
10701,10189,2,360
10673,10643,0,
10673,10644,0,
7095,7095,0,
7095,5352,2,120
7095,7214,0,
7095,7207,0,
7095,7259,2,120
7095,7166,0,
11593,10643,0,
11593,10644,0,
6038,10189,2,360
12175,9910,2,300
12175,12056,2,300
12175,9909,2,300
12175,9913,2,300
12175,10432,0,
12175,9911,2,300
12175,9912,2,300
12175,12178,2,300
10360,11276,2,300
10360,11277,2,300
10360,11258,0,
10360,11227,2,420
10360,11221,2,480
10196,1362,2,540
10196,1300,2,480
10196,10374,0,
10363,10814,0,
10363,179,0,
10352,10814,0,
10352,179,0,
604,10481,0,
3719,3719,0,
3719,10567,2,480
11255,11255,0,
7658,7658,0,
7658,7743,2,120
7658,7827,2,120
7658,8024,2,120
7658,8029,2,120
7658,10956,2,120
11809,11808,0,
11809,11807,0,
11809,11811,0,
11809,11801,0,
11809,11806,0,
11809,11798,0,
11809,11799,0,
616,1487,2,480
11810,11808,0,
11810,11807,0,
11810,11811,0,
11810,11801,0,
11810,11806,0,
11810,11798,0,
11810,11799,0,
12204,7296,2,300
638,2,2,600
638,11915,2,300
2119,11278,2,300
2119,11279,2,300
2119,11352,2,360
2119,417,2,300
908,1754,0,
908,2123,0,
10895,779,2,480
10895,8622,2,480
1642,1660,0,
2039,1343,0,
2039,1320,0,
2044,834,0,
2044,801,0,
2047,151,0,
2047,10812,0,
2054,758,0,
2054,815,0,
2058,863,0,
2058,774,0,
2062,1120,0,
2062,1027,2,420
2051,11284,2,300
2051,11285,2,300
2051,11349,0,
2051,994,0,
2016,2671,2,120
2016,1173,2,120
2016,2523,2,120
2016,2761,2,120
2016,2833,2,120
2016,8068,0,
2016,10203,2,360
2016,8049,0,
2016,2717,2,120
2016,2414,2,120
1977,863,0,
1977,774,0,
10745,11284,2,300
10745,11285,2,300
10745,11349,0,
10745,994,0,
1980,758,0,
1980,815,0,
1988,151,0,
1988,10812,0,
1992,834,0,
1992,801,0,
10331,10231,0,
1971,1120,0,
1971,1027,0,
10564,8575,2,120
10564,8561,2,120
10564,8577,0,
10564,8574,0,
10564,8578,0,
11573,3735,0,
3695,3731,0,
3695,9397,0,
3749,3689,0,
3743,10569,2,480
11807,11810,0,
11807,11809,0,
11807,11801,0,
11807,11798,0,
11807,11799,0,
10199,9306,2,360
10199,6475,0,
7144,8299,2,360
7145,7101,0,
7145,10629,2,360
5337,7209,2,360
2955,3024,0,
2955,2860,0,
2959,3108,0,
7102,7102,0,
7102,6475,0,
11808,11810,0,
11808,11809,0,
11808,11811,0,
11808,11801,0,
11808,11798,0,
11808,11799,0,
8853,8735,0,
